Référence	ContexteGauche	Pivot	ContexteDroit
mie, ADV, ADV, ADVneg, mie, mie, raou, 1 198 758	grant desir mais de baisier n est il	mie or	loisir quant je serai arier a saint quentin la vos vaurai manoier
mie, ADV, ADV, ADVneg, mie, mie, raou, 1 201 573	delivre la frainche dame si ne s oublia	mie elle	prent l erbe en sa bouche l a mise et xm coucha
ariere, ADV, ADV, ADVgen, ariere, arrière, raou, 1 203 012	apella si lor dit 'tournés vous ent	ariere a	vo pais " et xm droit a saint gile s en vint
mie, ADV, ADV, ADVneg, mie, mie, raou, 1 204 579	boidie 'xm sire ne l vous celerai	mie ancor	sai ge fontaine vive qu il n en a home an cet
mie, ADV, ADV, ADVneg, mie, mie, raou, 1 207 001	a arras sens mentir mais n i vaut	mie a	cele fois venir et bernecons molt belle feste fit de la grant
dusque, ADV, ADV, PRE, dusque, dusque, raou, 1 214 989	le branc ce l fiert par tel air	dusque es	dans li fait l acier sentir estort son cop si le convint
ore, ADV, ADV, ADVgen, or4|or, or, robert, 1 215 811	me dones un enfant che te proi des	ore en	avant " atant chiet sor le lit pasmee al relever s est
ore, ADV, ADV, ADVgen, or4|or, or, robert, 1 216 018	ja si garder ne s en savront mes	ore oés	le terme vient que li maus a la dame tient de son
mie, ADV, ADV, ADVneg, mie, mie, robert, 1 216 722	a cremir robers li apostoiles n en rit	mie il	le maldist et escumenie li dus ses peres quant il voit que
deseure, ADV, ADV, NOMcom, desor, dessure, robert, 1 217 330	ensi com che fust mortel guerre robers par	deseure aus	s areste a chascun vaut coper la teste n i a un
meisme, ADV, ADV, ADJind, mëisme, même, robert, 1 219 670	en maine en la soie chambre demaine il	meisme a	les letres escrite qu il trametra al saint hermite quant faites sont
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, sapient, 1 221 121	face li bieneureit, se est il trestoz	ensemble en	toz les lius. et cant il est en un liu,
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, sapient, 1 221 182	infer, et en terre ; et toz	ensemble est	il totens ; car en cele mimes hore ke sa posteiz oeuret
donne, ADV, ADV, VERcjg, UNKNOWN, donner, sapient, 1 222 220	eret, anzoiske li monz fuist creeiz,	donne eret	il mult soltains, cant nule chose n astoit s il non
mie, ADV, ADV, ADVneg, mie, mie, sapient, 1 223 840	une hore planierement, il n i estiut	mie en	ueriteit, car maintenantk il fut creeiz chait il. et ke
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, sapient, 1 223 982	eaz sorduit et engingniét, et a derrains	ensemble eaz	dampneit el fou parmanable. gardeiz uos dont, sanior, des
mie, ADV, ADV, ADVneg, mie, mie, sapient, 1 225 109	faisant et isnel, et n en font	mie encor	tant com il uolroient, mais tant com li bon angele lor
mie, ADV, ADV, ADVneg, mie, mie, sapient, 1 225 233	ce ke li mal chairent, ne fut	mie okisons	de lur confirmation, mais li merites k il ne uolrent pechier
donne, ADV, VER, VERcjg, doner, donner, sapient, 1 225 544	alsi chalt u plus com detrenchiét. et	donne est	ce granz deruerie de goleir pelices et manteaz, en teil maniere
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, sapient, 1 227 946	ans, ne ne uoloit mais auoir compangie	ensemble euain	. mais por ce ke nostre sire ihesus criz ne uolt mie
mie, ADV, ADV, ADVneg, mie, mie, sapient, 1 228 236	uuelh mie, se n i deuroit il	mie esgardeir	, por k il garesist lo trespassant munde, et si despitaist
mie, ADV, ADV, ADVneg, mie, mie, sapient, 1 229 213	onor por ce k il n en poist	mie auoir	, il semblaist k il ne fuist mie tozpoissanz, et s
isse, ADV, VER, ADVgen, issir, issi, sergbH, 1 230 966	en uoldreit issir ne trouera par unt e	isse espleitent	ceus ki a diables uunt muz homes ad trahiz cest secle suduienz
mie, ADV, ADV, ADVneg, mie, mie, sergbH, 1 232 127	quide n est pas ueirs cristiens ne creit	mie apres	mort ne plus ke uns paens asez li uenist mielz k il
ore, ADV, ADV, ADVgen, or4|or, or, sergbH, 1 232 797	les paines por lui e por labur mais	ore en	i ad poi ke ait de lui pesur or ad mult poi
arere, ADV, ADV, ADVgen, ariere, arrière, sergbH, 1 232 928	al grant e al menur dunc se trarrunt	arere e	cunte e cunteur li poure irrunt auant ki unc n orent honor
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, sergbH, 1 233 003	senz fin e en peine e en tristor	ensemble od	le diable en l enfernal puur cist secle est mult uielz si
gueire, ADV, ADV, NOMcom, gaire, guerre, sergbH, 1 233 230	deus nen ert en nuit ne li chaudra	gueire en	emfer s en irrunt n aurunt altre repaire mal ad le cors
ore, ADV, ADV, ADVgen, or4|or, or, sergbH, 1 233 582	sunt chasez ki bien l unt chalengé e	ore en	sunt chasez or ueum par quele ueie e coment sunt entrez co
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, sergbH, 1 234 535	anceis ke fuissez nez des ici en auant	ensemble od	me lusez vus ki estes perduz arere uus estez vnc ne fecistes
arere, ADV, ADV, ADVgen, ariere, arrière, sergbH, 1 235 090	dolent e esgarez ascez aurat grant hunte ki	arere est	butez dreit conseil uus dirrai si creire me uolez si io raisun
encore, ADV, ADV, ADVgen, encore, encore, sergbH, 1 236 245	chier en grant cheituison mult nus pot ennuier	encore auum	nus merci de recourer dampnedeu est uerais e pius e dreiturer il
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, sergbH, 1 236 983	rent e tu serras menez issi estreitement trestut	ensemble ardras	tant anguissosement ni remeindrat plein guant de quanke te apent verite uus
ore, ADV, ADV, ADVgen, or4|or, or, sergbH, 1 237 168	nez li peise durement quanque duz li semblad	ore est	puillent asez aurat dolur e ire e marrement idunc aurat mestier de
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, sergbH, 1 237 514	e faire le puissum de noz almes present	ensemble od	ses esliz al iur de iugement la mort ne targe mie mais
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, sergbH, 1 238 804	nus deignat guuerner ke nus puissum senz fin	ensemble od	lui regner la ioie parmanable es ciels od li user sauez quel
mie, ADV, ADV, ADVneg, mie, mie, sergbH, 1 240 807	ki dire le saurreit mais il n est	mie enterré	ne truué ni serreit ne li rei salomon certes s il uiueit
mie, ADV, ADV, ADVneg, mie, mie, sergbH, 1 241 609	citez v chascon s esbaneie ne lur est	mie auis	ke nuls a deu rendeie cil ki deu ne conuist uis est
ore, ADV, ADV, ADVgen, or4|or, or, sergbH, 1 242 118	ben faire fui lenz e bien dire mu	ore en	ai les pechez n en ai altre treu le tresor dampnedeu ki
atempre, ADV, VER, VERinf, atemprer, attemprer, sergbH, 1 242 617	puillent est e neir chascon esteot murir seit	atempre v	a tart n en pot un sul guarir par engin ne par
arere, ADV, ADV, ADVgen, ariere, arrière, sergbH, 1 244 419	unt gabbé par alienes ueies s en sunt	arere alé	ke eus ne uindrent a lui ne ren ni unt demandé dunc
ore, ADV, ADV, ADVgen, or4|or, or, sergbH, 1 244 782	heom mortal por co s il ad tempté	ore oez	del coluert cum l ad areisuné ke ces peres pain seient di
mie, ADV, ADV, ADVneg, mie, mie, sergbH, 1 245 251	salué iosep fud leaus heom ne s est	mie oblié	il en ad pris le cors kar il l ad mut amé
ore, ADV, ADV, ADVgen, or4|or, or, sergbO, 1 247 337	voit en enfern ou ia n auera deduit	ore oiez	de cest secle cum traist ses amis touz ceus qu en li
ore, ADV, ADV, ADVgen, or4|or, or, sergbO, 1 248 505	par la soue bounte ne lour fest reles	ore est	vn cheitiffs secle mauueis e dolerous a touz ceus ki deu eiment
ore, ADV, ADV, ADVgen, or4|or, or, edmund, 1 249 363	me fit fere le enemy si me tync	ore a	mal baily iames ne me burderay plus ieo ay noun denis piramus
ore, ADV, ADV, ADVgen, or4|or, or, edmund, 1 249 849	e les estoyres e retenir e lur memoyres	ore oyez	cristiene gent vus qui en dieu omnipotent auez e fey e esperance
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, edmund, 1 250 010	treis reis out en pays en cel tens	ensemble estays	e seint edmunt fut vn de treys ieo le vus dirray sempres
iesque, ADV, ADV, PRE, jesque, jusque, edmund, 1 250 083	vterpendragun tindrent la tere li bretun de vterpendragun	iesque arthur	la tyndrent il bald e seur apres arthur la tere auint a
vncore, ADV, ADV, ADVgen, encore, vencore, edmund, 1 250 641	i funt e bon burg k um clayme	vncore escardeburg	pus ne se sunt pas alongni kar de ble furent bien garni
ore, ADV, NOM, ADVgen, ore1|ore2|ore3, or, edmund, 1 252 487	par geu li dist en gabant 'ay	ore edmund	bien est atant pur piere me auez deguerpi e li rey offe
ore, ADV, NOM, ADVgen, ore1|ore2|ore3, or, edmund, 1 252 507	rey offe auez chosi il vus gard des	ore en	auant cume pere deit fere enfant e vus le seruez matyn e
ore, ADV, NOM, ADVgen, ore1|ore2|ore3, or, edmund, 1 252 704	viuez plus de mey beals fiz chers des	ore en	auant vus amerey cum mon enfant e durey vostre gareysun si puse
vncore, ADV, ADV, ADVgen, encore, vencore, edmund, 1 253 176	serui e bien e bel entresque ci e	vncore ay	mester mult grant ke vus me reseruez auant e vos feyes me
ariere, ADV, ADV, ADVgen, ariere, arrière, edmund, 1 253 355	la comant bel les ai gardé cea en	ariere e	bien en dreiture pleniere ke vnkes par ma coueitise ne par sufreite
ore, ADV, ADV, ADVgen, or4|or, or, edmund, 1 253 383	de son dreit dampnedieu mercié en seit meis	ore auereit	grant mestier de sage rey e bon iustiser ki pais e iustise
iesque, ADV, ADV, PRE, jesque, jusque, edmund, 1 254 743	venir e pur le aler d un enfant	iesque ultre	mer e reuenist quant il uoldreit ia nul homme ne l cuntreestereit
ore, ADV, ADV, ADVgen, or4|or, or, edmund, 1 255 063	des fiances e del vouer segnurs pur dieu	ore en	pensez ki les honurs de mey tenez de ceste chose traire a
ore, ADV, ADV, ADVgen, or4|or, or, edmund, 1 258 677	od sey 'segnurs " fet il '	ore escutez	ke mestier de conseil en auez a rey eslire e segnour ki
ore, ADV, ADV, ADVgen, or4|or, or, edmund, 1 259 195	l escuta 'segnurs " fet il '	ore escutez	si ieo di bien s il grantez mult ad ouré li senschal
vncore, ADV, ADV, ADVgen, encore, vencore, edmund, 1 259 492	tele dignete aueit la cit de bures que	vncore est	asise mult bien e de mult ble guyse de sur vne euwe
ore, ADV, ADV, ADVgen, or4|or, or, edmund, 1 260 649	soul treis niefes si ariua en estangle dunt	ore est	sire e reis e prince del empire le pais ad e le
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, edmund, 1 260 782	si unt tuz lur priuez e lur peres	ensemble aiustez	conseil les vnt de ceo requis e il les diseient lur auis
aneire, ADV, ADV, ADVgen, UNKNOWN, annerère, edmund, 1 260 962	apresté lur eire en la mer se mettent	aneire en	halte mer s en vunt siglant trestuz ensemble en vn tenant tant
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, edmund, 1 260 971	en halte mer s en vunt siglant trestuz	ensemble en	vn tenant tant vnt par cele mer erré e tant curu e
mynute, ADV, ADV, NOMcom, UNKNOWN, minute, edmund, 1 261 066	sunt ariuee il s espandent par la contree	mynute ert	les cokes chantanz kant cels laruns cels malfesanz si mistrent parfunt en
ore, ADV, ADV, ADVgen, or4|or, or, edmund, 1 262 234	poeple est enclin a son comandement en fin	ore est	en cest regne ariué qu il mult parad desiré od grant estoire
ariere, ADV, ADV, ADVgen, ariere, arrière, edmund, 1 265 206	beste fiere quant ceo vit si se treist	ariere e	cels od grant deuociun od chant e od processiun la seinte teste
aneire, ADV, ADV, ADVgen, UNKNOWN, annerère, edmund, 1 270 067	sicum il mielz erra si s arestut senpres	aneire a	vne tumbe de vn proueire ki quant fu vif bonde ert clamé
iesque, ADV, ADV, PRE, jesque, jusque, edmund, 1 270 330	orde putel que ert parfund le feseient getter	iesque a	founz vne piere a son col pendu ke a funz l ad
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, graal, 1 272 950	apres ce coteles se firent de fueilles qu	ensemble acousirent	et quant nostres sires ce vist adan apele et si li dist
arriere, ADV, ADV, ADVgen, ariere, arrière, graal, 1 273 307	baptesme une autre menniere que tantes foiz venist	arriere a	confesse quant pecheroit li hons quant se repentiroit et vouroit son pechie
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, graal, 1 273 723	seigneur qui li quierent sa deshonneur furent tout	ensemble assemblé	en un hostel en la cite ez vous ilec venu judas li
mie, ADV, ADV, ADVneg, mie, mie, graal, 1 274 434	meison vit emplie judas si ne se tarja	mie en	la bouche jhesu beisa et par le beisier l enseigna jhesu prennent
mie, ADV, ADV, ADVneg, mie, mie, graal, 1 274 585	en vice et force n i voust mestre	mie ainz	voust soufrir leur enreidie toutes voies pilates dist " s on ainsi
deseure, ADV, ADV, ADVgen, desor, dessure, nic, 1 277 751	sans point de demeure et mettre l ymage	deseure ensi	comme il l orent trouvé quant li roys l ot ensi prouvé
mie, ADV, ADV, ADVneg, mie, mie, nic, 1 278 628	courlieus sire veés me chi ne vous sui	mie eskieus	auberon au bien courre soies entalentieus va moi partout semonre gaians et
ore, ADV, ADV, ADVgen, or4|or, or, nic, 1 278 885	denier ou boi encore mais le maille prenderés	ore et	au revenir le denier veus tu faire ja le panier au mains
voire, ADV, ADV, ADVgen, voir, voire, nic, 1 281 504	cois et pour sen geugon qui l aseme	voire et	qui maint bignon li teme quant il trait le bai sans le
ore, ADV, ADV, ADVgen, or4|or, or, nic, 1 281 653	lot n eskievasse jou vostre escot sommes nous	ore a	racointier caignet or sache un lot entier se dieu plaist bien sera
encore, ADV, ADV, ADVgen, encore, encore, nic, 1 281 810	s assaierons de che nouvel il en a	encore ou	tonnel et nous finerons bien chaiens rasoir as tu mengié herens tu
voire, ADV, ADJ, ADVgen, voir, voire, nic, 1 282 152	pieche ten premier lot che furent troi he	voire et	puis un de l otroi et les trois partis de la perte
encore, ADV, ADV, ADVgen, encore, encore, nic, 1 282 177	raison aperte che sont cinc se je voeil	encore et	onze m en presterés ore dis et set sont vient bien chis
deseure, ADV, ADV, ADVgen, desor, dessure, nic, 1 283 607	candaile et vin mieudres que il ne fu	deseure a	foi beneoite soit l eure que si fait vins fu entonnés caignes
mie, ADV, ADV, ADVneg, mie, mie, nic, 1 283 950	jeu doit on cler veir che n est	mie as	aniaus de voirre cliquet met chi ceste candaile si aras plus clere
ore, ADV, ADV, ADVgen, or4|or, or, nic, 1 284 493	dormi ahi apolin et mahom che m iert	ore an	avision del grant tresor le roy meismes que ne pooit estre rescous
encore, ADV, ADV, ADVgen, encore, encore, nic, 1 284 763	respit c on ne m ochie ne travaut	encore est	dieus la ou il seut qui bien me secourra s il veut
encore, ADV, ADV, ADVgen, encore, encore, nic, 1 285 020	a ore ne te recroire mie mais serf	encore onques	de ceste pluie ne te ressore qui pour dieu se traveille bien
deseure, ADV, ADV, ADVgen, desor, dessure, nic, 1 285 498	chi fu il pris si remet l ymage	deseure or	jus maloite soit li eure que je vous encarquai anuit pinchede or
ore, ADV, ADV, ADVgen, or4|or, or, nic, 1 285 658	bien advertis che qu en dormant m iert	ore avis	et tervagan a bien l espele tout faisoie ore a moi venir
ore, ADV, ADV, ADVgen, or4|or, or, nic, 1 285 668	et tervagan a bien l espele tout faisoie	ore a	moi venir mes haus barons pour court tenir s avoie couronne nouvele
mie, ADV, ADV, ADVneg, mie, mie, evratC2, 1 290 513	de par deu qu il ne le tenoit	mie a	geu rendre li covient a delivre la femme s il vuet seurs
ariere, ADV, ADV, ADVgen, ariere, arrière, evratC2, 1 295 536	estoit de bone maniere tot ades avant et	ariere estoit	de bone volente nus ne l veoit entalenté s a to bien
je, ADV, PRO:pers, PROper, je, je, evrat1, 1 297 531	s avancist or m escoutez ne vos desplaise	je orez	por coi len se taise et bien et bel et dulcement si
desore, ADV, ADV, ADVgen, desor, dessure, evrat1, 1 298 225	erent ki encor durent aperent devisa a celes	desore et	tot ce fist deus a cele hore ke mult volentiers le faisoit
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, evrat1, 1 298 346	si com moi semble les iauues ki chient	ensemble apela	nostre sire mers dunt li nons est durs et amers deus vit
encore, ADV, ADV, ADVgen, encore, encore, evrat1, 1 303 227	adans cist domages par est trop grans k	encore en	dure la racine mais puis i mist grant medecine deus et sens
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, evrat1, 1 304 495	grans et des plus cras s es metoit	ensemble en	un tas iqui maintenant les ardoit mais la flamme pas ne tardoit
mie, ADV, ADV, ADVneg, mie, mie, evrat1, 1 305 726	et del chant encor ne l lais je	mie a	tant ce fu li promiers orgenere et de la harpe bons menere
tempre, ADV, VER, ADVgen, temprer, tempres, evrat1, 1 307 105	s atempre li dui vendront u tart u	tempre al	linage enohc m en revieng puisque la matire maintieng ke matusale lamech
deseure, ADV, ADV, ADVgen, desor, dessure, evrat1, 1 324 305	par abraham iert entendus entendemens esperitelz la glose	deseure est	itelz k ele mostre sens contredire que c est de la maison
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, amile, 1 327 135	rompent si sont cheu el pre or parleront	ensamble or	sont li conte enmi le pre assiz qui les veist baisier et
arriere, ADV, ADV, ADVgen, ariere, arrière, amile, 1 330 815	fil marie ma douce amie retorne t an	arriere et	se tu iez beasse ou chamberiere de bas paraige moult t iez
mie, ADV, ADV, ADVneg, mie, mie, athi, 1 332 467	amors m a toute desvoie je ne doi	mie estre	si fiere que je li priasse premiere por coi je feroie folie
mie, ADV, ADV, ADVneg, mie, mie, athi, 1 334 230	si li dit 'pucele cist n est	mie athis	or retorne sor nous li ris par cele foi que je doi
mie, ADV, ADV, ADVneg, mie, mie, athi, 1 336 681	savoir ce que tu ses ne me doit	mie estre	celés tes corages et tes afaires puis ne vaudra nostre amor gaires
mie, ADV, ADV, ADVneg, mie, mie, athi, 1 338 809	amés mes corages et mes pensses ne rest	mie en	mout grant deduit por vous travail et jor et nuit por vous
mie, ADV, ADV, ADVneg, mie, mie, athi, 1 339 132	" dist procelias 'ceste chose n est	mie a	gas je sui mout lies de ceste amor tenés je vous doing
toutevoie, ADV, ADV, ADVgen, voie, toutevoie, athi, 1 339 301	a l autre poise et li desplait qui	toutevoie athis	amoit mais por gaiete s en celoit procelias vint a son pere
mie, ADV, ADV, ADVneg, mie, mie, athi, 1 339 561	cest mariage n otroi pas je n ere	mie en	cest pais par le conseil de ses amis doit on son fil
mie, ADV, ADV, ADVneg, mie, mie, athi, 1 340 826	pas ensamble car a l un n atalente	mie et	ses freres pas ne l otrie autre conseil ont par euls pris
mie, ADV, ADV, ADVneg, mie, mie, athi, 1 340 923	il 'seignor rommain ne m en tenés	mie a	parjure ne voil tort faire envers droiture bilas " fait il '
ore, ADV, ADV, ADVgen, or4|or, or, athi, 1 341 411	sengler a len veu souvent douter se vous	ore estes	vers moi fiere vous reserés d autre maniere une fontaine a en
mie, ADV, ADV, ADVneg, mie, mie, athi, 1 342 258	s amie quant le vit ne l meschoisi	mie a	grant merveille l en pesoit quant par la resne la tenoit il
mie, ADV, ADV, ADVneg, mie, mie, athi, 1 342 282	dit 'ci la lerois n en menrés	mie a	ceste fois " athis si fiert le roi bilas et li rois
ore, ADV, ADV, ADVgen, or4|or, or, athi, 1 342 716	dolente 'ahi lasse con courte atente ai	ore eue	de ma joie " mais n i a nul des siens qui
mie, ADV, ADV, ADVneg, mie, mie, athi, 1 343 450	en ot le cuer dolent ne l amoit	mie en	son corage car fait li ot honte et domage tolue li ot
arriere, ADV, ADV, ADVgen, ariere, arrière, athi, 1 343 522	a faussé et derompu si que andui versent	arriere au	redrecier veissiés fiere la mellee des yy vassaus trenchent hiaumes et les
mie, ADV, ADV, ADVneg, mie, mie, athi, 1 345 055	vous m estuet morir je n en puis	mie a	mains venir mout connois bien vostre valour abatre vous vi en l
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, athi, 1 346 419	retenus li preus athis vous secorut et tant	ensamble o	vous estut qu il vous delivra par son branc et remonta sor
mie, ADV, ADV, ADVneg, mie, mie, athi, 1 347 014	or soions tuit hardi et sage n entendons	mie a	trop jouster n i porrons riens conquester li rommain sont bon chevalier
meisme, ADV, ADV, ADJind, mëisme, même, athi, 1 347 938	mentés sire bilas et tort avés de vous	meisme avrés	paour ainsque partés de cest estour je vous rendrai le grant hontage
mie, ADV, ADV, ADVneg, mie, mie, athi, 1 348 386	bataille guerpie quant lor seignor n i voient	mie en	la cite s en repairierent del deffendre s appareillierent ferment les portes
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, athi, 1 348 957	une chambre solement s en alerent tuit yy	ensamble iloec	dient ce que lor samble dui et dui sont appareillié li un
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, athi, 1 351 567	veissiés tant confanon callas et lides vont premiers	ensamble o	euls mains chevaliers premier issent de la cite mout furent gentement armé
mie, ADV, ADV, ADVneg, mie, mie, athi, 1 351 673	une gent de guerre mout fole n ierent	mie a	besoing delivre mieus savoient garder en livre vestu orent lor chapes lees
mie, ADV, ADV, ADVneg, mie, mie, aye, 1 353 026	li rois sa niece apele, ne fu	mie esperdu	, dejoste l assist, quiq en fust irascus. puis a
encore, ADV, ADV, ADVgen, encore, encore, aye, 1 353 780	, tel plait avez meu dont il seront	encore yy	chevalier feru, e maint baron ocis qui a joie ont vescu
encore, ADV, ADV, ADVgen, encore, encore, aye, 1 355 406	se donne que vo dru soit ocis,	encore aurai	je vos e la terre a baillir ; si en prendroi mon
deriere, ADV, ADV, ADVgen, derriere, derrière, aye, 1 356 663	de la lance zz troncon, e que	deriere au	dos li pecoie l arcon, si trancha au cheval l eschine
ore, ADV, ADV, ADVgen, or4|or, or, aye, 1 360 117	, e deproi e requier que vos d	ore en	avant soiez amis garnier, le seignor de nentuel que je par
ore, ADV, ADV, ADVgen, or4|or, or, beati, 1 362 970	glore qui est a avenir. ceu qui	ore est	est temperas chose et ligire ensi cum les tribulations en nos ce
oe, ADV, VER, ADVgen, avoir|oïr, oui, beati, 1 364 768	. a fin ne savons que nos avennet	oe et	se li mors require anoit nostre arme. nostre fins es reponue
mie, ADV, ADV, ADVneg, mie, mie, bel, 1 371 530	je me plain qu artus ne vos secorra	mie ains	i sui de tot faillie nains ralons ent " dist la pucele
mie, ADV, ADV, ADVneg, mie, mie, bel, 1 371 919	il s en retorne cil ne l croit	mie ains	veut adies avant aler coardie ne velt penser or cevaucent grant oirre
outre, ADV, ADV, ADVgen, outre1|outre, outre-mer, bel, 1 372 223	ne venés plus apres moi je voi la	outre un	chevalier trestot armé sor un destrier se plus volés venir sans faille
jusque, ADV, ADV, PRE, jusque, jusque, bel, 1 373 047	qu il n en torneroit por nul plait	jusque il	ait le cors fait dist la pucele " don alons la nuis
mie, ADV, ADV, ADVneg, mie, mie, bel, 1 374 432	" mais cil ne l en vaut croire	mie en	aventure met sa vie hardimens l aloit destraignant il point le ceval
ariere, ADV, ADV, ADVgen, ariere, arrière, bodo, 1 376 407	home metent a terre puis si se sunt	ariere enpaint	et li capelains qui remaint s est a la terre agenoilliés de
ensanble, ADV, ADV, ADVgen, ensemble, ensemble, bodo, 1 376 615	ce que li sanble vos les presistes tos	ensanble al	saint temple fustes offers li justes simions vos sers vos rechut de
ore, ADV, ADV, ADVgen, or4|or, or, bodo, 1 376 783	entre el gaut ainc les bestes ne resoigna	ore oiés	con dex li dona grant honor en la desertine li dragon et
mie, ADV, ADV, ADVneg, mie, mie, bodo, 1 377 089	non del poissant roi celestre il ne voldra	mie useus	estre qui en huiseuse s amolie penser li fait mainte folie son
ore, ADV, ADV, NOMcom, or4|or, heure, bodo, 1 377 216	il vit son enke espandu 'he las	ore ai	jo tot perdu puisque mes enques gist par terre he las qui
ore, ADV, ADV, ADVgen, or4|or, or, bodo, 1 377 922	qui si bien ert del roi hautisme car	ore apert	sor ma semence ore en voi jo bien la provence de la
ore, ADV, ADV, ADVgen, or4|or, or, bodo, 1 377 927	roi hautisme car ore apert sor ma semence	ore en	voi jo bien la provence de la parole qu il descrist envers
ore, ADV, ADV, ADVgen, or4|or, or, bodo, 1 378 429	tes est ma fois e ma creance dame	ore aies	merci de moi fille soffres g irai al roi cest oevre raconter
ore, ADV, ADV, ADVgen, or4|or, or, bodo, 1 379 622	or te proi de ceste esgaree que jusques	ore as	enserree delivre le par ta poissance rent moi le fruit de tel
ore, ADV, ADV, ADVgen, or4|or, or, contro, 1 379 996	vie cascuns en die d eus vos lairai	ore a	itant et si orroiz d or an avant parler dou hardi chevalier
outre, ADV, ADV, ADVgen, outre1|outre, outre-mer, contro, 1 380 229	il vint an un floreis et tres parmi	outre un	larriz li covint puis a chevauchier deus jors sans boivre et sans
mie, ADV, ADV, ADVneg, mie, mie, contro, 1 384 823	assez s amie et lui n oblioit elle	mie ainz	li anveoit sanz dongier assez a boivre et a mangier et a
mie, ADV, ADV, ADVneg, mie, mie, contro, 1 386 013	vaux molt le suit arouteemant mais n ot	mie au	mien escient alé plus loing d une liuee qant a la pucelle
mie, ADV, ADV, ADVneg, mie, mie, contro, 1 386 118	molt gentemant la salua mais celle ne respondi	mie ainz	fait samblant d estre marrie et percevaux la resalue et celle si
mie, ADV, ADV, ADVneg, mie, mie, contro, 1 386 394	il n ne cuidoit qu il n eust	mie an	fame tant de folonie lors s an torne sam plus d arest
mie, ADV, ADV, ADVneg, mie, mie, contro, 1 387 017	lou vis sanglant avoit si n ou tenez	mie a	lobe sus son cors n avoit tant de robe qui vausist a
lore, ADV, NPR, ADVgen, lors, lors, contro, 1 388 614	il ne cuide ancore son tort chemin chevaucha	lore et	som plus droit chemin lessa onques de panser ne sessa desiqu a
ariere, ADV, ADV, ADVgen, ariere, arrière, contro, 1 388 881	a veu l uis d une chambre overt	ariere et	a l estel de la charniere une haiche denoise avoit et lorsque
mie, ADV, ADV, ADVneg, mie, mie, contro, 1 389 975	molt annuier que ces ostes n ou conut	mie ainz	lou requiert a l escremie au branc d acier molt duremant bien
ansamble, ADV, ADV, ADVgen, ensemble, ensemble, contro, 1 390 623	un samit de tesalle ce sont tuit troi	ansamble asis	ne sai que plus vos an devis vin demandent li lit sont
ansamble, ADV, ADV, ADVgen, ensemble, ensemble, contro, 1 390 757	estoit de grant biaute le chevalier a ancontré	ansamble o	lui deus escuiers salué l a trestot premiers percevaux li a dit
ore, ADV, ADV, ADVgen, or4|or, or, contro, 1 391 184	gart de honte an ce vergier le lesse	ore amis	et me di ancore s il i est mes sires gauvains lanceloz
voire, ADV, ADV, ADVgen, voir, voire, contro, 1 391 729	grant forest ramee tantque tierce fu bien sonee	voire assez	plus pres de midi tantque desoz un chesne choisi un chevalier mort
ariere, ADV, ADV, ADVgen, ariere, arrière, contro, 1 392 190	damoiselle ne convoie ne pas avant ne pas	ariere ainz	erre tantc une riviere a trovee parfonde et rade percevaux d autre
oustre, ADV, ADV, NOMcom, outre, austre, contro, 1 392 235	s an esseure et dist que ce la	oustre estoit	annuit mes se herbergeroit mais ne set conmant puist passer dont se
mie, ADV, ADV, ADVneg, mie, mie, contro, 1 392 387	miauz iert desous garnie percevaux ne s esbaist	mie ainz	est molt liez de l avanture et si vos di que creature
mie, ADV, ADV, ADVneg, mie, mie, cordres, 1 397 114	mon chief ne vos poist mies ne puis	mie or	mengier mais zz petit me voil aler colchier " et dist guiberz
mie, ADV, ADV, ADVneg, mie, mie, cordres, 1 399 965	amie si efraee con do sans n eust	mie a	ses poins depiece sa poitrine a vois escrie 'mercis aymeris sire
mie, ADV, ADV, ADVneg, mie, mie, cordres, 1 399 987	hei gentis cuens de mon seignor n ai	mie a	deus " dist elle 'li filz sainte marie por vostre amor
mie, ADV, ADV, ADVneg, mie, mie, cordres, 1 401 160	n aiez paor je ne m en fuirai	mie ans	garderai et lou bourc et la ville et lou palais et la
ore, ADV, ADV, ADVgen, or4|or, or, cordres, 1 401 670	" et dist guillelmes 'il ne puet	ore estre	el " enmi la chartre ont perron trové granz fut et larges
