Référence	ContexteGauche	Pivot	ContexteDroit
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, jaco, 1 736 438	vie traita en latin que il fussent trouvé	ensamble couvenablement	pour lire au jor de sa feste et aus octaves. dont
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, jaco, 1 737 025	non yrie. adonc commencierent a dire tout	ensamble zz	vers du sautier qui si commence. et ce en est si
arriere, ADV, ADV, ADVgen, ariere, arrière, jaco, 1 737 433	onques uns seus n en eschapa qui renoncast	arriere la	merveille qui ert avenue du roi et de sa gent. li
arriere, ADV, ADV, ADVgen, ariere, arrière, jaco, 1 737 463	pont et du trebuchement d auz touz regarderent	arriere celle	part et virent les cors et les chevaus perir et tornoier par
mie, ADV, ADV, ADVneg, mie, mie, jaco, 1 737 779	. " li saint home qui n aparcurent	mie ses	faintes paroles en vindrent joieusement au mont. et quant il furent
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, jaco, 1 738 109	cous. et quant il les orent joinz	ensemble li	buef se mistrent ordeneement devant eus en bone pais tantqu il vindrent
mie, ADV, ADV, ADVneg, mie, mie, jaco, 1 739 829	dist mieux est que li hons ne face	mie veu	qu il trespast ce qu il avra voé. " voirs est
mie, ADV, ADV, ADVneg, mie, mie, jaco, 1 740 008	travail de lui. cil qui n avoit	mie faite	la fiance garda l oevre de foi et de charite car il
mie, ADV, ADV, ADVneg, mie, mie, jaco, 1 740 220	nostre sires fontainne de pitie qui ne deguerpist	mie ceus	qui mestent en lui lour esperance li envoia son apostre mon seingneur
derriere, ADV, ADV, PRE, derrier|derriere, derrière, jaco, 1 740 324	or me baille le mort et si monte	derriere moi	tantque nos veingnons en aucun lieu ou il soit mis en terre
derriere, ADV, ADV, PRE, derrier|derriere, derrière, jaco, 1 740 357	mort entre ses braz bonement et le vif	derriere lui	. merveilleuse est la merci de dieu et merveilleuse est sa pitiez
mie, ADV, ADV, ADVneg, mie, mie, jaco, 1 740 485	lour di que jaques li apostres ne recoit	mie lour	pelerinnage pour ce qu il laissierent lour compaingnon et trespasserent lour foi
mie, ADV, ADV, ADVneg, mie, mie, jaco, 1 740 603	et lui laissié par coi il ne recevoit	mie lour	pelerinnage s i ne l amendoient par digne penitance. il furent
mie, ADV, ADV, ADVneg, mie, mie, jaco, 1 740 933	. li filz respondi encontre 'n est	mie droiz	que li peres se mete a mort pour le fil mais li
mie, ADV, ADV, ADVneg, mie, mie, jaco, 1 741 312	le requeroit chaucun an. il n avoit	mie fame	ainz menoit chaste vie seus avoec sa mere cui il honoroit moult
encore, ADV, ADV, ADVgen, encore, encore, jaco, 1 741 506	de ta messon geus a une fame et	encore ne	t en ies confessiez ainz atout ton pechie autresi com tes pelerinnages
ore, ADV, ADV, ADVgen, or4|or, or, jaco, 1 741 841	en riant donc 'ha fous si entens	ore peu	ce qui est a porfist de ton salu. se tu muers
mie, ADV, ADV, ADVneg, mie, mie, jaco, 1 742 151	du moustier pour faire la fosse ne demora	mie granmant	quant cil qui morz estoit repaira en vie. et voiant touz
mie, ADV, ADV, ADVneg, mie, mie, jaco, 1 742 582	belle creature ne vi. elle n estoit	mie de	grant estature mes de moienne clere et tres bele face delitable a
ore, ADV, ADV, ADVgen, or4|or, or, jaco, 1 742 918	l esgarderent moult et distrent 'moult sont	ore samblable	cil home qui la viennent a nos compaingnons que nos lessames.
ore, ADV, ADV, ADVgen, or4|or, or, jaco, 1 743 868	sac. ha seingneurs tant glorieus miracle fait	ore ci	en cui li miracles est renovelez que diex fist de helie le
ore, ADV, ADV, ADVgen, or4|or, or, fetrom, 1 744 797	derrien se fist clamer empereor.. des	ore mes	est droiz que nos coumancons a conter de juille cesar qui fu
emsanble, ADV, ADV, ADVgen, UNKNOWN, ensemble, fetrom, 1 745 973	asferme en une epystle. et durent jurer	emsanble marcus	crassus, juilles cesar, catilina, piso, lucius, autronius
de, ADV, PRE, PRE, de, de, fetrom, 1 746 467	li rois de ayse, gastoit les regions	de la	antor : lors ala de rodes en ayse atot tant d aide
anquore, ADV, ADV, ADVgen, encore, encore, fetrom, 1 746 944	, " con sui mauves qui n ai	anquore rien	fet dont ge doie lox avoir. et cil dont je voi
presque, ADV, ADV, ADVgen, près, presque, fetrom, 1 746 963	dont je voi ci l ymage ot conquis	presque tot	le monde quant il fu de mon aage. " lors li
outre, ADV, ADV, PRE, outre1|outre, outre, fetrom, 1 747 105	que il ala tantost en terre de labor	outre rome	a unes estranges genz qui la estoient venu por la terre garder
outre, ADV, ADV, PRE, outre1|outre, outre, fetrom, 1 747 791	baillie, n an i pooit nus metre	outre ce	nombre. li senaz se recordoit bien de ce que luces silla
arriere, ADV, ADV, ADVgen, ariere, arrière, fetrom, 1 749 196	usage meintenir. mes cil greignor qui sont	arriere nonmé	le suivoient por achoison de monter en dignitez, et en hauteces
mie, ADV, ADV, ADVneg, mie, mie, fetrom, 1 752 160	ainsi il vous het et moi autresi non	mie pour	vostre deserte mes ainsi plest a nostre seignour dame " fet mi
arriere, ADV, ADV, ADVgen, ariere, arrière, fetrom, 1 752 243	sont pas digne. et moi getoit len	arriere par	fause souspecon. or te comant ge aurele aurestille ma fame que
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 752 919	creantee. i recomencerai je ore et ne	mie por	faire longe demorance mes tant vos en di je qu au roi
encore, ADV, ADV, ADVgen, encore, encore, hista, 1 753 424	enchanterie. et li plusor content et dient	encore que	cil rois zoroastres de bactre fu canaam li fiz noe et qu
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 753 539	samblance de feme. quar ne li soufist	mie tote	la terre que ses barons li rois ninus ot conquise ains se
ariere, ADV, ADV, ADVgen, ariere, arrière, hista, 1 753 844	maleventurouse renforsa si com je vos ai dit	ariere mout	babilonie et mainte cite i fist en la contree funder et faire
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 753 876	haus teraus entor les cites faire et ne	mie por	doute ne por cremance qu ele eust de null home mes por
ariere, ADV, ADV, ADVgen, ariere, arrière, hista, 1 753 919	entendre tuit si com je vos ai dit	ariere que	ninus fu li premerains rois et comencemens dou regne d asire et
encore, ADV, ADV, ADVgen, encore, encore, hista, 1 754 572	segnorie ja sait ce chose qu ele soit	encore quant	arbatus se departi dou regne. et il ot tote la terre
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 754 635	l ancieine dignite de la cite ne voudrent	mie qu	ele eust changié son non en lor remembrance ains voudrent que li
ore, ADV, ADV, ADVgen, or4|or, or, hista, 1 754 783	essauciés li nobiles emperes. ne vos dirai	ore plus	de babilonie ne de rome en ceste samblance ne de lor segnories
ore, ADV, ADV, ADVgen, or4|or, or, hista, 1 754 867	sa lignee tant que bien m en puis	ore taire	dusques atantque je des autres aie avant la matere menee. des
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 754 981	por ce ne m en blasmez ne reprendés	mie quar	je ne recomence si en som si por ce non que cil
voire, ADV, ADJ, ADJqua, voir, voir, hista, 1 755 276	gens desconfi furent et chascié de lor terres	voire cil	qui vif eschaperent. car moult en i ot de mors ce
ariere, ADV, ADV, ADVgen, ariere, arrière, hista, 1 755 416	. et ce meismes vos ai je rementeu	ariere mais	ce et el vous repren je por meaus suir la continuance.
ariere, ADV, ADV, ADVgen, ariere, arrière, hista, 1 755 541	grans famine si com je le vos ai	ariere dite	. et vint jacob a joseph son fill et tuit si frere
encore, ADV, ADV, ADVgen, encore, encore, hista, 1 756 248	restoree tote li humaine lignee. e adonques	encore dist	platons et tesmoigne que mout de crueaus pestilences et de maladies avindrent
encore, ADV, ADV, ADVgen, encore, encore, hista, 1 756 305	regne les grans tribulations qui bien vos seront	encore racontees	. et por quoi venoient adonc au siecle et as gens totes
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, hista, 1 756 513	ocist et fist ocire danaus lor oncles toz	ensamble fors	un tot soul qui en eschapa par aventure. cil ot non
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 756 543	le regne. et si ne vos esmerveillés	mie si	egistus ot tant de fiz com je vos raconte quar li paien
deseure, ADV, ADV, PRE, desor, dessure, hista, 1 757 592	savés vos por quoi on l avoit paint	deseure sa	sepouture en tel figure. por ce qu il menoit avec lui
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, hista, 1 757 629	ordenoit ses batailles homes et damoiseles metoit ades	ensamble tele	estoit sa costume. apres lemperes fu rois as assyrieins pannias yy
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 758 211	gent de la lignee des hebrius et ne	mie tuit	cil encore qui de la lignee des fiz israel venu estoient.
encore, ADV, ADV, ADVgen, encore, encore, hista, 1 758 214	lignee des hebrius et ne mie tuit cil	encore qui	de la lignee des fiz israel venu estoient. e por ce
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 758 307	. quar quant il fu nés ne convenoit	mie querre	plus bele creature. quant li rois laius qui mout avoit veu
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 758 644	cuida avoir eschivee. mes ensi n ala	mie la	choze ains avint ensi com ele devoit estre. ne n en
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 758 846	ne la roine jocasta sa feme ne mistrent	mie non	a cest enfant qui lor estoit mes li rois polibus d archade
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 759 162	mere et por ce ne vos devés vos	mie tant	enorguoillir que vos laidengés ne moi ne les autres mes porpensés vos
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 759 184	qui vos estes et si ne vos cointiés	mie trop	por ce se li rois polibus demonstre en vos sa franchise.
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 759 415	et dist 'sire ensi n est il	mie mes	je vos pri mout que vos verite m en dites et se
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 759 514	avoit conjuré li dist qu il n estoit	mie ses	peres. et puis li conta tot ensi com il ala chacier
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 759 849	s il ce li disoit n en doutast	mie qu	il ne le servist et aorast toz les jors de sa vie
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 760 024	edippus. en la vile n i ot	mie grantment	aresté tot a cheval quant grans meslee sorst entre ceaus qu i
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 760 365	qui fu sa mere. il n ala	mie le	droiturer chemin ains ala par devers la mer dejoste une montaigne ou
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 760 701	hisdose et grande et parcreue. ne fu	mie merveille	s il en ot doutance mes totes voies ses verais cuers li
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 760 731	respondi au serpent qu il ne s atargast	mie de	dire ce qu il li devoit dire. spins li dist '
encore, ADV, ADV, ADVgen, encore, encore, hista, 1 761 036	pie c est le bastoncel reprendre et puis	encore refeblirai	je tant qu as yy pies c est as yy pies et
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 761 715	roine esbaie et neportant ele n en fist	mie samblance	adonques por ce qu il n en fust apercevance ains laissa la
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 761 778	entree en pensee. edippus qui ne dormoit	mie li	dist 'dame que pensés ore qui si durement souspirés. mout
ore, ADV, ADV, ADVgen, or4|or, or, hista, 1 761 785	dormoit mie li dist 'dame que pensés	ore qui	si durement souspirés. mout m en vient a grant merveille.
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 761 804	grant merveille. et si ne vos esmerveillés	mie dame	. " dist edippus 'en totes fins veull je que vos
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 762 013	distrent. et por ce ne le voudrent	mie perir	ains le pendirent par les plantes des pies a un arbre et
encore, ADV, ADV, ADVgen, encore, encore, hista, 1 762 072	contee et apres tot ce me distrent il	encore qu	ansoisqu il de la forest si partissent virent il et oirent que
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 762 147	merveillouses doutances. rois si ne vos esmerveilliés	mie quar	quant vos primes en ceste cite venistes adonc estoit morz li rois
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 762 250	sor lor puissances qu il ne li celast	mie dont	il estoit venus et par quel aventure il vint en la cite
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 762 706	dolor et de sa pesance ne m estuet	mie faire	demonstrance quar qui tote la voudroit descrire mout i avroit a faire
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 762 767	'de ceste aventure ne vos devés vos	mie tant	plaindre com je fas quar la dolors m en est plus greveuse
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 762 813	bien savoir qu il me heent et ne	mie por	ce que je bien servis n es aie. " ensi et
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 762 894	et dames. la roine jocaste n avoit	mie plus	grant leece et ce n estoit mie de merveille quar ele bien
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 762 902	mie plus grant leece et ce n estoit	mie de	merveille quar ele bien certainement savoit que de son fill avoit ses
ore, ADV, ADV, ADVgen, or4|or, or, hista, 1 763 278	a autre choze n entendent li oir encore	ore que	a avoir l avoir et l onor de lor ancessors et la
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 763 425	partie de l iretage ne le devoit geter	mie de	ce. et ensi fu la descordance entre les yy freres et
meisme, ADV, ADV, ADJind, mëisme, même, hista, 1 763 903	destre. et mout s esmerveilloit en lui	meisme qu	en tot le jor devant n avoit veu borc ne chasteau ne
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 763 949	en une grant forest pleniere. n ot	mie grantment	erré quant li airs comensa a torbler et li mers a fremir
meisme, ADV, ADV, ADJind, mëisme, même, hista, 1 764 148	estoit a pesance. ensi complaignoit a lui	meisme mout	durement sa grant mescheance. quant vint vers la mie nuit li
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 764 233	veull que vos sachés qu il ne fu	mie de	la lignee danai ne les autres rois qui devant lui en la
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 764 825	ne de ses grans chevaleries ne se taist	mie l	estorie ains en orés avant si com raisons iert et droiture.
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 764 961	a l arc volu et si n atarga	mie de	descendre. et lors volt si ens mener son cheval et lui
meisme, ADV, ADV, ADJind, mëisme, même, hista, 1 764 975	volt si ens mener son cheval et lui	meisme por	herbergier par sa grant destrece. mes li destriers pollinices qui senti
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 765 035	armé de totes armes. il n atarga	mie qu	il ne saillist en la sele de son destrier por ce qu
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 765 105	pollinices li dist que la ne herbergeroit il	mie mes	alast aillors hostel querre quar il premerainement i estoit venus. si
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 765 121	premerainement i estoit venus. si ne voloit	mie por	lui soffrir mesaise ne destrece. tideus li respondi qu il disoit
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 765 179	seust il certainement qu il n i herbergeroit	mie s	il n i herbergoit a force. tideus qui bien vit certainement
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, hista, 1 765 962	je le vos die. quant mangié orent	ensamble pollinices	et tydeus devant le roi adrastus qui mout lor portoit grant honor
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 766 547	sire ce d endroit moi ne refus je	mie que	volentiers n en prenge l une et mes compains se lui plaist
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 766 943	entendirent li conseillerent qu il ne s atargast	mie de	querre a ses voisins et a ses amis soucors et aie.
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 767 355	dist que par son conseill n iroit il	mie quar	se ses freres s estoit porpensés de lui mal faire par envie
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 767 588	tideum et dist qu il n i iroit	mie quar	il ne voloit que autres alast a etiocles qu il por chalengier
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 767 656	'beaus tres dous amis vos n irés	mie quar	vos freres est fel et deputaire. si sai bien et pense
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 767 793	roi et dist qu il n en doutast	mie quar	il feroit mout bien la besoigne sans nulle couardise. atant li
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, hista, 1 768 115	estoient d une nation et d une acordance	ensamble se	traoient et arestoient en un liu ou il plus seurement estre cuidoient
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 768 476	ce me samble qu il ne le fesist	mie quar	ce samblast vilainie et couardise et tideus n avoit nulle de ces
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 768 603	que je te dirai ne te doit grever	mie por	ce que tu raison voilles entendre. il avint choze qu apres
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 768 821	tu ceste convenance trespasser voloies ne le sofriroient	mie ti	vaillant baron si com je cuit ne ti haut home que tuit
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 768 911	en son corage et neportant n en fist	mie samblance	en meisme l eure dont auques fust parcevance ains li respondi par
meisme, ADV, ADV, ADJind, mëisme, même, hista, 1 768 914	et neportant n en fist mie samblance en	meisme l	eure dont auques fust parcevance ains li respondi par covert corage '
ore, ADV, ADV, ADVgen, or4|or, or, hista, 1 768 964	en ai grant joie. et si je	ore ceste	cite li guerpissoie ne li vaudroit ele guaires quar il a tant
ore, ADV, ADV, ADVgen, or4|or, or, hista, 1 769 333	il sera grans domages. mout meaus vendroit	ore que	vos a vostre frere rendissés son iretage que vos rendre li devés
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, hista, 1 769 515	fait tuit fundé de fer et d acier	ensamble si	seroient il a crevance et confundu a vive force malgre toi et
encore, ADV, ADV, ADVgen, encore, encore, hista, 1 769 835	onor et le segnorage mes bien en puet	encore venir	a honte et a grant domage. vos poés bien veoir que
ariere, ADV, ADV, ADVgen, ariere, arrière, hista, 1 770 067	en sot que dire ains s en retorna	ariere sans	congie au roi prendre ne a sa chevalerie. ains vint a
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, hista, 1 770 394	lors s esmerent. si furent yy tuit	ensamble lor	s adrecierent par une autre voie que n alast li messages qui
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 770 643	s aseura tideus qu il ne s espeuri	mie quar	de son gentil cuer li hardemens li venoit et croissoit plus et
deriere, ADV, ADV, ADVgen, derriere, derrière, hista, 1 770 851	mes tant l enchaucierent totesvois et encoste et	deriere quar	par devant n osoient que de son cheval a grant paine l
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, hista, 1 771 026	par sa grant proece. mout aigrement tuit	ensamble l	assailloient et il se defendoit com por lui meisme. segnor ja
ariere, ADV, ADV, ADVgen, ariere, arrière, hista, 1 771 143	n osoient il laissier la meslee ne retorner	ariere qui	tant estoient encontre un soul home. tideus qui contre lui les
encoste, ADV, ADV, PRE, encoste, encoste, hista, 1 771 162	contre lui les veoit engres perciut et vit	encoste lui	sor le roche un tres grant perron si esloschiét par la grant
meisme, ADV, ADV, ADJind, mëisme, même, hista, 1 771 353	et ocie et detrenche. et il lui	meisme navrerent	et ens ou cors et es membres quar mout se vergondoient qu
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 771 937	esbaie de ce qu ele ne le conoissoit	mie ne	ne savoit dont il pooit estre. tant s enhardi la damoisele
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 772 479	dist qu il iroit qu il n atargeroit	mie quar	si estoit lassés et essannés par les plaies que mout grant mestier
meisme, ADV, ADV, ADJind, mëisme, même, hista, 1 772 595	laver jus de ses plaies. et ele	meisme s	en pena quantqu ele peut au meaus et au plus doucement qu
encore, ADV, ADV, ADVgen, encore, encore, hista, 1 773 420	et quant il vit les grans plaies qui	encore n	estoient mie recloses il parla et dist 'tideus beaus tres dous
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 773 423	vit les grans plaies qui encore n estoient	mie recloses	il parla et dist 'tideus beaus tres dous amis poi m
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 773 468	en eust le pooir vos n en eussés	mie la	vie raportee. " quant tideus fu desarmés voiant le roi et
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 773 658	par la sale l escoutoient. n ot	mie bien	tot parconté a paines quant deyphile sa feme qui estoit ens en
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 773 782	etiocles qui a pollinicet son frere ne voloit	mie rendre	sa partie de thebes en son iretage. mout en mainent grant
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 774 123	roi que par lor mauvaistes n estoit ce	mie mais	par la tres grant desloiaute de lui et par la traison qu
encore, ADV, ADV, ADVgen, encore, encore, hista, 1 774 594	qui li veut sus corre et les eschaufoit	encore plus	et les embatoit en ire plus que nulle autre choze. mes
ariere, ADV, ADV, ADVgen, ariere, arrière, hista, 1 774 626	regne fu cele ire et la grans descordance	ariere mise	. ne vos vell de ceaus de thebes dire plus ore a
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 775 601	la convenance. segnor or ne vos veull	mie laisser	a dire de etiocles qui bien seut par ses espies et par
encore, ADV, ADV, ADVgen, encore, encore, hista, 1 775 747	de lor vies. et bien lor mandoit	encore que	a grant tort et sans nulle ochoison certaine li griu sor lui
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 775 819	venu estoient et adonc ne s atarga il	mie qu	il les murs de la cite ne feist rehaucier et renforcier les
meisme, ADV, ADV, ADJind, mëisme, même, hista, 1 775 887	etiocles de riches aies et jura par lui	meisme les	deus ou il avoit sa creance qu il a son frere ne
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 776 240	mesonge ne faillance. amphioraus ne s atarga	mie de	faire la choze ensi com il l ot devisee et li rois
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 776 929	chivaliers et sages qu il ne se feinsissent	mie de	querre estanc o rivere par quoi l ost fust secorue dont li
encore, ADV, ADV, ADVgen, encore, encore, hista, 1 777 221	torna en grant grevance et plus nos est	encore de	nostre gent menue qui finent a grant dolor par ceste grant destrece
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 777 427	et dist a tideus qu ele ne laira	mie por	ce qu ele le voit si desconforté que la rivere ne li
ariere, ADV, ADV, ADVgen, ariere, arrière, hista, 1 777 743	qu il convint l aigue soronder et repairier	ariere tantqu	ele fu engueus as rives et qu ele voloit passer par deseure
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 777 875	li seroit en aie et ne li celast	mie qu	ele ne li desist dont ele estoit et de quel lignage.
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 777 973	. jovene roze estoie adonques si n avoie	mie de	mere et les dames dou pais s asemblerent totes et porparlerent qu
encore, ADV, ADV, ADVgen, encore, encore, hista, 1 778 211	la damoisele. si s en torne mes	encore ne	savoit pas la pesant aventure qui de l enfant qui non avoit
meisme, ADV, ADV, ADJind, mëisme, même, hista, 1 778 320	coe un grant aguillon tot envenimé de lui	meisme si	l estecha l enfant droiturerement parmi le ventre. atant s en
ariere, ADV, ADV, ADVgen, ariere, arrière, hista, 1 778 335	parmi le ventre. atant s en retorna	ariere si	laissa l enfant qui trois cris cria mout aigrement. et lors
meisme, ADV, ADV, ADJind, mëisme, même, hista, 1 778 357	s apaisa quar mors fu et fenis en	meisme l	ore. la damoisele qui guarder le devoit et pris ot congie
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 778 670	la mort de son enfant ne me demandast	mie si	me feroit la roine ma dame desmembrer et destruire. " tideus
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 778 714	pot et dit et qu ele ne plorast	mie quar	il iroit au roi adrastus et si le feroit aler au roi
ore, ADV, ADV, ADVgen, or4|or, or, hista, 1 779 044	abandone mais de ce prendre n avoit il	ore grant	cure quar il avoit mout grant besoigne entreprise a faire. mes
meisme, ADV, ADJ, ADJind, meisme|mëisme, même, hista, 1 779 221	fu pasmés cheus devant le roi adrastus em	meisme l	ore. et quant parler pot por la grant dolor qui l
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 779 390	par samblance. mes por ce n estoit	mie dedens	son corage la dolors maindre ains comanda c on li portast son
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 779 859	de thebes n en issirent mie et ne	mie por	ce qu il n eussent grant chevalerie dedens la vile et mout
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 780 001	tels i avoit qui tant ne l amoient	mie come	son frere encore fussent il en sa vile. onques en tote
encore, ADV, ADV, ADVgen, encore, encore, hista, 1 780 005	tant ne l amoient mie come son frere	encore fussent	il en sa vile. onques en tote la nuit defors ne
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 780 354	avoir en l iretage. tu ne ses	mie bien	fermement les corages de tes homes. si tu ne crois lor
encore, ADV, ADV, ADVgen, encore, encore, hista, 1 780 407	dist en son corage que s il pooit	encore s	i vengeroit il des traitors que ce li looient et qui sa
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 780 535	fust bien en vie n i venist il	mie tant	les haoit il et tant voloit il lor grandes malaventures. quant
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 780 763	beles estoient. la roine ne s atarga	mie qu	ele ne desist au roi adrastus et a pollinicet son fill por
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, hista, 1 781 780	faite ains vindrent d andeus pars par desroi	ensamble tideus	assamble toz premerains a ceaus de la vile et etiocles et li
encore, ADV, ADV, ADVgen, encore, encore, hista, 1 781 858	je bien dire et mout plus i eussent	encore perdu	que a force fussent remes par destrois de lor barbacanes en la
ariere, ADV, ADV, ADVgen, ariere, arrière, hista, 1 781 976	li dist qu ele s en voloit repairier	ariere mais	desist li s il la pais consentiroit a faire entre ses yy
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 782 234	vile por ocire. mes je ne truis	mie si	bien en la veraie estorie que je vos veull afermer et dire
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 782 252	veull afermer et dire e thideus n estoit	mie plains	de si grant folie qu il s enbatist si abandoneement toz desarmés
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 782 447	fu en tristor revertie. quar ne demora	mie granment	que cil defors et cil dedens rarmerent lor cors por combatre.
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 782 634	et done. li rois adrastus n estoit	mie de	cele part ou amphioraus estoit cheus en abisme ains estoit en l
ariere, ADV, ADV, ADVgen, ariere, arrière, hista, 1 782 855	et bien disoient que meaus lor vendroit repairier	ariere qu	il ensi tuit vif fussent envoié en abisme. ensi disoient li
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 783 136	a ce qu il ne s en partiroient	mie si	seroit la vile prise o tuit morroient et qu il esliroient un
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 783 526	mainte choze contee et dite que n est	mie voire	en tote traitie d estorie. por ce le lairai ester et
meisme, ADV, ADV, ADJind, mëisme, même, hista, 1 783 597	qu il fu a mort navrés. en	meisme l	ore quant pollinices vit le grant fuison dou sanc issir dou cors
ariere, ADV, ADV, PRE, ariere, arrière, hista, 1 783 989	por la nuit se traist li rois adrastus	ariere qui	toz ses rois et ses princes avoit perdus as assaus et as
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, hista, 1 784 338	roiaume s assemblerent a arges et pristrent conseill	ensamble qu	eles feroient. et tant parlerent et distrent qu en la fin
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 785 228	assaillir et li rois adrastus et capaneus qui	mie ne	s atargerent. li dus escria sa gent qu i viguereusement les
mie, ADV, ADV, ADVneg, mie, mie, hista, 1 785 463	fu par tote la vile qui ne fu	mie si	tost arse ne bruie ains mistrent mout longement les riches tors et
maintre, ADV, ADV, NOMcom, UNKNOWN, mentier, flo, 1 788 815	porpointe de cendal et li baron entor tuit	maintre comunal	bien furent li mesage servi tuit par egal apres mengier reperent ovec
mie, ADV, ADV, ADVneg, mie, mie, flo, 1 789 056	mout a resoignier ne ce ne di je	mie ne	ne vuel afichier qu il ne puise en ma terre venir et
mie, ADV, ADV, ADVneg, mie, mie, flo, 1 789 328	val d or comblé et grifon ne sont	mie mout	grantmant alosé et romain sont de guerre hardi et alosé mout par
